"sentence_id","token_id","class","before","after"
185,7,"PLAIN","connected","connected"
185,8,"PLAIN","to","to"
185,9,"PLAIN","an","an"
185,10,"PLAIN","entrance","entrance"
185,11,"PLAIN","integrated","integrated"
185,12,"PLAIN","into","into"
185,13,"PLAIN","the","the"
185,14,"PLAIN","ground","ground"
185,15,"PLAIN","floor","floor"
185,16,"PLAIN","of","of"
185,17,"PLAIN","an","an"
185,18,"PLAIN","apartment","apartment"
185,19,"PLAIN","building","building"
185,20,"PUNCT",".","."
186,0,"PLAIN","The","The"
186,1,"PLAIN","species","species"
186,2,"PLAIN","lays","lays"
186,3,"PLAIN","two","two"
186,4,"PLAIN","to","to"
186,5,"PLAIN","three","three"
186,6,"PLAIN","spotted","spotted"
186,7,"PLAIN","eggs","eggs"
186,8,"PUNCT",".","."
187,0,"PLAIN","The","The"
187,1,"PLAIN","foundry","foundry"
187,2,"PLAIN","was","was"
187,3,"PLAIN","added","added"
187,4,"PLAIN","in","in"
187,5,"DATE","1900","nineteen hundred"
187,6,"PLAIN","when","when"
187,7,"PLAIN","the","the"
187,8,"PLAIN","plant","plant"
187,9,"PLAIN","was","was"
187,10,"PLAIN","relocated","relocated"
187,11,"PLAIN","and","and"
187,12,"PLAIN","new","new"
187,13,"PLAIN","buildings","buildings"
187,14,"PLAIN","were","were"
187,15,"PLAIN","added","added"
187,16,"PUNCT",".","."
188,0,"PLAIN","Since","Since"
188,1,"PLAIN","this","this"
188,2,"PLAIN","shallow","shallow"
188,3,"PLAIN","water","water"
188,4,"PLAIN","phase","phase"
188,5,"PLAIN","speed","speed"
188,6,"PLAIN","is","is"
188,7,"PLAIN","independent","independent"
188,8,"PLAIN","of","of"
188,9,"PLAIN","the","the"
188,10,"PLAIN","wavelength","wavelength"
188,11,"PUNCT",",",","
188,12,"PLAIN","shallow","shallow"
188,13,"PLAIN","water","water"
188,14,"PLAIN","waves","waves"
188,15,"PLAIN","do","do"
188,16,"PLAIN","not","not"
188,17,"PLAIN","have","have"
188,18,"PLAIN","frequency","frequency"
188,19,"PLAIN","dispersion","dispersion"
188,20,"PUNCT",".","."
189,0,"PLAIN","PappukuttyAlakal","PappukuttyAlakal"
189,1,"PUNCT","(","("
189,2,"DATE","1974","nineteen seventy four"
189,3,"PUNCT",")",")"
189,4,"PLAIN","Urvashi","Urvashi"
189,5,"PLAIN","Bharathi","Bharathi"
189,6,"PUNCT","(","("
189,7,"DATE","1973","nineteen seventy three"
189,8,"PUNCT",")",")"
189,9,"PLAIN","Driksakshi","Driksakshi"
189,10,"PUNCT","(","("
189,11,"DATE","1973","nineteen seventy three"
189,12,"PUNCT",")",")"
189,13,"PUNCT",".","."
190,0,"PLAIN","The","The"
190,1,"PLAIN","Barbados","Barbados"
190,2,"PLAIN","men's","men's"
190,3,"PLAIN","national","national"
190,4,"PLAIN","volleyball","volleyball"
190,5,"PLAIN","team","team"
190,6,"PLAIN","represents","represents"
190,7,"PLAIN","Barbados","Barbados"
190,8,"PLAIN","in","in"
190,9,"PLAIN","international","international"
190,10,"PLAIN","volleyball","volleyball"
190,11,"PLAIN","competitions","competitions"
190,12,"PUNCT",".","."
191,0,"PLAIN","The","The"
191,1,"PLAIN","single","single"
191,2,"PLAIN","sleeve","sleeve"
191,3,"PLAIN","likewise","likewise"
191,4,"PLAIN","featured","featured"
191,5,"PLAIN","John","John"
191,6,"PLAIN","with","with"
191,7,"PLAIN","no","no"
191,8,"PLAIN","glasses","glasses"
191,9,"PUNCT",".","."
192,0,"PLAIN","The","The"
192,1,"PLAIN","following","following"
192,2,"PLAIN","season","season"
192,3,"PLAIN","his","his"
192,4,"PLAIN","average","average"
192,5,"PLAIN","dipped","dipped"
192,6,"PLAIN","to","to"
192,7,"DECIMAL",".267","point two six seven"
192,8,"PUNCT",",",","
192,9,"PLAIN","and","and"
192,10,"PLAIN","then","then"
192,11,"PLAIN","to","to"
192,12,"DECIMAL",".266","point two six six"
192,13,"PUNCT",".","."
193,0,"PLAIN","The","The"
193,1,"PLAIN","sixth","sixth"
193,2,"PLAIN","will","will"
193,3,"PLAIN","be","be"
193,4,"PLAIN","launched","launched"
193,5,"PLAIN","as","as"
193,6,"PLAIN","a","a"
193,7,"PLAIN","secondary","secondary"
193,8,"PLAIN","payload","payload"
193,9,"PLAIN","to","to"
193,10,"PLAIN","a","a"
193,11,"PLAIN","Russian","Russian"
193,12,"PLAIN","Government","Government"
193,13,"PLAIN","satellite","satellite"
193,14,"PUNCT",",",","
193,15,"PLAIN","also","also"
193,16,"PLAIN","on","on"
193,17,"PLAIN","a","a"
193,18,"PLAIN","Kosmos","Kosmos"
193,19,"CARDINAL","3","three"
193,20,"LETTERS","M","M"
193,21,"PUNCT",".","."
194,0,"PLAIN","The","The"
194,1,"PLAIN","sequel","sequel"
194,2,"PLAIN","to","to"
194,3,"PLAIN","this","this"
194,4,"PLAIN","film","film"
194,5,"PUNCT",",",","
194,6,"PLAIN","titled","titled"
194,7,"PLAIN","The","The"
194,8,"PLAIN","Pink","Pink"
194,9,"PLAIN","Panther","Panther"
194,10,"CARDINAL","2","two"
194,11,"PUNCT",",",","
194,12,"PLAIN","was","was"
194,13,"PLAIN","released","released"
194,14,"PLAIN","on","on"
194,15,"DATE","February 6, 2009","february sixth two thousand nine"
194,16,"PUNCT",".","."
195,0,"PLAIN","Retrieved","Retrieved"
195,1,"DATE","February 24, 2016","february twenty fourth twenty sixteen"
195,2,"PUNCT",".","."
196,0,"PLAIN","Archived","Archived"
196,1,"PLAIN","from","from"
196,2,"PLAIN","the","the"
196,3,"PLAIN","original","original"
196,4,"PLAIN","on","on"
196,5,"DATE","November 2, 2007","november second two thousand seven"
196,6,"PUNCT",".","."
197,0,"PUNCT","""",""""
197,1,"PLAIN","United","United"
197,2,"PLAIN","Nations","Nations"
197,3,"PLAIN","Statistics","Statistics"
197,4,"PLAIN","Division","Division"
197,5,"PUNCT","—","—"
197,6,"PLAIN","Demographic","Demographic"
197,7,"PLAIN","and","and"
197,8,"PLAIN","Social","Social"
197,9,"PLAIN","Statistics","Statistics"
197,10,"PUNCT","""",""""
197,11,"PUNCT",".","."
198,0,"PLAIN","Harry","Harry"
198,1,"LETTERS","N.","n"
198,2,"PLAIN","Abrams","Abrams"
198,3,"PUNCT",".","."
199,0,"PUNCT","""",""""
199,1,"PLAIN","Air","Air"
199,2,"PLAIN","Force","Force"
199,3,"PLAIN","Sergeant","Sergeant"
199,4,"PLAIN","MIA","MIA"
199,5,"PLAIN","from","from"
199,6,"PLAIN","Vietnam","Vietnam"
199,7,"PLAIN","War","War"
199,8,"PLAIN","is","is"
199,9,"PLAIN","Identified","Identified"
199,10,"PUNCT","""",""""
199,11,"PUNCT","(","("
199,12,"LETTERS","DoD","d o d"
199,13,"PLAIN","news","news"
199,14,"PLAIN","release","release"
199,15,"PLAIN","no","no"
200,0,"PLAIN","He","He"
200,1,"PLAIN","comes","comes"
200,2,"PLAIN","from","from"
200,3,"PLAIN","a","a"
200,4,"PLAIN","famous","famous"
200,5,"PLAIN","clan","clan"
200,6,"PLAIN","of","of"
200,7,"PLAIN","actors","actors"
200,8,"PLAIN","and","and"
200,9,"PLAIN","singers","singers"
200,10,"PUNCT",".","."
201,0,"PLAIN","Winter","Winter"
201,1,"PLAIN","withdrew","withdrew"
201,2,"PLAIN","owing","owing"
201,3,"PLAIN","to","to"
201,4,"PLAIN","ill","ill"
201,5,"PLAIN","health","health"
201,6,"PLAIN","and","and"
201,7,"PLAIN","was","was"
201,8,"PLAIN","replaced","replaced"
201,9,"PLAIN","by","by"
201,10,"PLAIN","the","the"
201,11,"LETTERS","Revd","r e v d"
201,12,"PLAIN","Ludwick","Ludwick"
201,13,"PLAIN","Zerwick","Zerwick"
201,14,"PLAIN","from","from"
201,15,"PLAIN","Bethanie","Bethanie"
201,16,"PLAIN","and","and"
201,17,"PLAIN","Brother","Brother"
201,18,"PLAIN","Nikolaas","Nikolaas"
201,19,"PLAIN","Meyfarth","Meyfarth"
201,20,"PUNCT",".","."
202,0,"PLAIN","Retrieved","Retrieved"
202,1,"DATE","21 September 2014","the twenty first of september twenty fourteen"
202,2,"PUNCT",".","."
203,0,"PLAIN","Clouseau","Clouseau"
203,1,"PLAIN","and","and"
203,2,"PLAIN","Ponton","Ponton"
203,3,"PLAIN","later","later"
203,4,"PLAIN","visit","visit"
203,5,"PLAIN","him","him"
203,6,"PLAIN","in","in"
203,7,"PLAIN","the","the"
203,8,"PLAIN","hospital","hospital"
203,9,"PUNCT",".","."
204,0,"PLAIN","The","The"
204,1,"PLAIN","term","term"
204,2,"PLAIN","urbanized","urbanized"
204,3,"PLAIN","area","area"
204,4,"PLAIN","denotes","denotes"
204,5,"PLAIN","an","an"
204,6,"PLAIN","urban","urban"
204,7,"PLAIN","area","area"
204,8,"PLAIN","of","of"
204,9,"CARDINAL","50,000","fifty thousand"
204,10,"PLAIN","or","or"
204,11,"PLAIN","more","more"
204,12,"PLAIN","people","people"
204,13,"PUNCT",".","."
205,0,"PLAIN","Emily","Emily"
205,1,"PLAIN","Mortimer","Mortimer"
205,2,"PLAIN","as","as"
205,3,"PLAIN","Nicole","Nicole"
205,4,"PLAIN","Durant","Durant"
205,5,"PUNCT",",",","
205,6,"PLAIN","a","a"
205,7,"PLAIN","secretary","secretary"
205,8,"PLAIN","and","and"
205,9,"PLAIN","romance","romance"
205,10,"PLAIN","interest","interest"
205,11,"PLAIN","of","of"
205,12,"PLAIN","Clouseau","Clouseau"
205,13,"PUNCT",".","."
206,0,"PLAIN","His","His"
206,1,"PLAIN","younger","younger"
206,2,"PLAIN","brother","brother"
206,3,"PUNCT",",",","
206,4,"PLAIN","Tupou","Tupou"
206,5,"PLAIN","Sopoaga","Sopoaga"
206,6,"PUNCT",",",","
206,7,"PLAIN","currently","currently"
206,8,"PLAIN","plays","plays"
206,9,"PLAIN","for","for"
206,10,"PLAIN","the","the"
206,11,"PLAIN","Penrith","Penrith"
206,12,"PLAIN","Panthers","Panthers"
206,13,"PLAIN","in","in"
206,14,"PLAIN","the","the"
206,15,"LETTERS","NRL","n r l"
206,16,"PUNCT",".","."
207,0,"PLAIN","Sol","Sol"
207,1,"PLAIN","Plaatje","Plaatje"
207,2,"PUNCT","—","—"
207,3,"PLAIN","the","the"
207,4,"PLAIN","Tswana","Tswana"
207,5,"PLAIN","author","author"
207,6,"PLAIN","and","and"
207,7,"PLAIN","first","first"
207,8,"PLAIN","secretary","secretary"
207,9,"PLAIN","of","of"
207,10,"PLAIN","the","the"
207,11,"PLAIN","African","African"
207,12,"PLAIN","National","National"
207,13,"PLAIN","Congress","Congress"
207,14,"PUNCT",".","."
208,0,"PLAIN","The","The"
208,1,"PLAIN","drapery","drapery"
208,2,"PLAIN","of","of"
208,3,"PLAIN","her","her"
208,4,"PLAIN","companion","companion"
208,5,"PLAIN","blows","blows"
208,6,"PLAIN","in","in"
208,7,"PLAIN","the","the"
208,8,"PLAIN","other","other"
208,9,"PLAIN","direction","direction"
208,10,"PUNCT",".","."
209,0,"PLAIN","Archives","Archives"
209,1,"PLAIN","des","des"
209,2,"PLAIN","Sciences","Sciences"
209,3,"PLAIN","Naturelles","Naturelles"
209,4,"PUNCT",",",","
209,5,"PLAIN","Physiques","Physiques"
209,6,"PLAIN","et","et"
209,7,"PLAIN","Mathematiques","Mathematiques"
209,8,"PUNCT",",",","
209,9,"CARDINAL","46","forty six"
209,10,"PUNCT",",",","
209,11,"CARDINAL","11","eleven"
209,12,"PLAIN","-","to"
209,13,"CARDINAL","25","twenty five"
209,14,"PUNCT",".","."
210,0,"PLAIN","Retrieved","Retrieved"
210,1,"DATE","19 September 2015","the nineteenth of september twenty fifteen"
210,2,"PUNCT",".","."
211,0,"PLAIN","Gilbert's","Gilbert's"
211,1,"PLAIN","music","music"
211,2,"PLAIN","was","was"
211,3,"PLAIN","known","known"
211,4,"PLAIN","to","to"
211,5,"PLAIN","millions","millions"
211,6,"PUNCT",".","."
212,0,"PLAIN","Newell","Newell"
212,1,"PUNCT",",",","
212,2,"PLAIN","Peter","Peter"
212,3,"LETTERS","E.","e"
212,4,"PUNCT","(","("
212,5,"DATE","2008","two thousand eight"
212,6,"PUNCT",")",")"
212,7,"PUNCT",".","."
213,0,"PLAIN","Sept","Sept"
213,1,"DECIMAL",".13","point one three"
213,2,"PUNCT",":",":"
213,3,"PLAIN","Head","Head"
213,4,"PLAIN","coach","coach"
213,5,"PLAIN","Dave","Dave"
213,6,"PLAIN","Flint","Flint"
213,7,"PLAIN","announced","announced"
213,8,"PLAIN","that","that"
213,9,"PLAIN","the","the"
213,10,"PLAIN","Huskies","Huskies"
213,11,"PLAIN","will","will"
213,12,"PLAIN","have","have"
213,13,"PLAIN","three","three"
213,14,"PLAIN","captains","captains"
213,15,"PLAIN","for","for"
213,16,"PLAIN","the","the"
213,17,"PLAIN","upcoming","upcoming"
213,18,"PLAIN","season","season"
213,19,"PUNCT",".","."
214,0,"PLAIN","Philippine","Philippine"
214,1,"PLAIN","Daily","Daily"
214,2,"PLAIN","Inquirer","Inquirer"
214,3,"PUNCT",".","."
215,0,"PLAIN","Even","Even"
215,1,"PLAIN","a","a"
215,2,"PLAIN","stop","stop"
215,3,"PLAIN","and","and"
215,4,"PLAIN","go","go"
215,5,"PLAIN","penalty","penalty"
215,6,"PLAIN","for","for"
215,7,"PLAIN","hitting","hitting"
215,8,"PLAIN","a","a"
215,9,"PLAIN","tire","tire"
215,10,"PLAIN","in","in"
215,11,"PLAIN","the","the"
215,12,"PLAIN","pits","pits"
215,13,"PLAIN","did","did"
215,14,"PLAIN","not","not"
215,15,"PLAIN","slow","slow"
215,16,"PLAIN","Guerrero's","Guerrero's"
215,17,"PLAIN","run","run"
215,18,"PUNCT",".","."
216,0,"PLAIN","Alex","Alex"
216,1,"PLAIN","Brown","Brown"
216,2,"PUNCT","(","("
216,3,"DATE","2 September 2009","the second of september two thousand nine"
216,4,"PUNCT",")",")"
216,5,"PUNCT",".","."
217,0,"PLAIN","Dispersion","Dispersion"
217,1,"PLAIN","Technology","Technology"
217,2,"PLAIN","Inc","Inc"
217,3,"PLAIN","is","is"
217,4,"PLAIN","a","a"
217,5,"PLAIN","scientific","scientific"
217,6,"PLAIN","instrument","instrument"
217,7,"PLAIN","manufacturer","manufacturer"
217,8,"PLAIN","located","located"
217,9,"PLAIN","in","in"
217,10,"PLAIN","Bedford","Bedford"
217,11,"PLAIN","Hills","Hills"
217,12,"PUNCT",",",","
217,13,"PLAIN","New","New"
217,14,"PLAIN","York","York"
217,15,"PUNCT",".","."
218,0,"PLAIN","International","International"
218,1,"PLAIN","Paralympic","Paralympic"
218,2,"PLAIN","Committee","Committee"
218,3,"PUNCT",".","."
219,0,"PUNCT","""",""""
219,1,"PLAIN","National","National"
219,2,"PLAIN","Register","Register"
219,3,"PLAIN","Information","Information"
219,4,"PLAIN","System","System"
219,5,"PUNCT","""",""""
219,6,"PUNCT",".","."
220,0,"PUNCT","""",""""
220,1,"PLAIN","VIDEO","VIDEO"
220,2,"PUNCT",":",":"
220,3,"PLAIN","Qatar","Qatar"
220,4,"PLAIN","builds","builds"
220,5,"PLAIN","anticipation","anticipation"
220,6,"PLAIN","for","for"
220,7,"PLAIN","Handball","Handball"
220,8,"DATE","2015","twenty fifteen"
220,9,"PLAIN","with","with"
220,10,"PLAIN","new","new"
220,11,"PLAIN","anthem","anthem"
220,12,"PUNCT","""",""""
220,13,"PUNCT",".","."
221,0,"PLAIN","Archived","Archived"
221,1,"DATE","December 17, 2006","december seventeenth two thousand six"
221,2,"PUNCT",",",","
221,3,"PLAIN","at","at"
221,4,"PLAIN","the","the"
221,5,"PLAIN","Wayback","Wayback"
221,6,"PLAIN","Machine","Machine"
221,7,"PUNCT",".","."
222,0,"DATE","12 October 2008","the twelfth of october two thousand eight"
222,1,"PUNCT",".","."
223,0,"PLAIN","Her","Her"
223,1,"PLAIN","dad","dad"
223,2,"PLAIN","developed","developed"
223,3,"PLAIN","an","an"
223,4,"PLAIN","interest","interest"
223,5,"PLAIN","in","in"
223,6,"PLAIN","the","the"
223,7,"PLAIN","sport","sport"
223,8,"PLAIN","after","after"
223,9,"PLAIN","Mary","Mary"
223,10,"PLAIN","commenced","commenced"
223,11,"PLAIN","coaching","coaching"
223,12,"PUNCT",",",","
223,13,"PLAIN","and","and"
223,14,"PLAIN","became","became"
223,15,"PLAIN","her","her"
223,16,"PLAIN","coach","coach"
223,17,"PLAIN","for","for"
223,18,"PLAIN","many","many"
223,19,"PLAIN","years","years"
223,20,"PUNCT",".","."
224,0,"DATE","1491","fourteen ninety one"
224,1,"PUNCT",":",":"
224,2,"PLAIN","New","New"
224,3,"PLAIN","Revelations","Revelations"
224,4,"PLAIN","of","of"
224,5,"PLAIN","the","the"
224,6,"PLAIN","Americas","Americas"
224,7,"PLAIN","before","before"
224,8,"PLAIN","Columbus","Columbus"
224,9,"PUNCT",".","."
225,0,"PLAIN","American","American"
225,1,"PLAIN","Psychiatric","Psychiatric"
225,2,"PLAIN","Association","Association"
225,3,"PUNCT",".","."
226,0,"PLAIN","Hart","Hart"
226,1,"PLAIN","graduated","graduated"
226,2,"PLAIN","from","from"
226,3,"PLAIN","the","the"
226,4,"PLAIN","University","University"
226,5,"PLAIN","of","of"
226,6,"PLAIN","Bath","Bath"
226,7,"PLAIN","in","in"
226,8,"DATE","2011","twenty eleven"
226,9,"PLAIN","with","with"
226,10,"PLAIN","a","a"
226,11,"PLAIN","degree","degree"
226,12,"PLAIN","in","in"
226,13,"PLAIN","Sports","Sports"
226,14,"PLAIN","Performance","Performance"
226,15,"PUNCT",".","."
227,0,"PLAIN","For","For"
227,1,"PLAIN","their","their"
227,2,"PLAIN","victory","victory"
227,3,"PUNCT",",",","
227,4,"PLAIN","a","a"
227,5,"PLAIN","celebration","celebration"
227,6,"PLAIN","is","is"
227,7,"PLAIN","thrown","thrown"
227,8,"PLAIN","in","in"
227,9,"PLAIN","the","the"
227,10,"PLAIN","Dream","Dream"
227,11,"PLAIN","Team's","Team's"
227,12,"PLAIN","honor","honor"
227,13,"PUNCT",".","."
228,0,"DATE","March 4, 2008","march fourth two thousand eight"
228,1,"PUNCT",".","."
229,0,"PLAIN","Encyclopedia","Encyclopedia"
229,1,"PLAIN","of","of"
229,2,"PLAIN","Antislavery","Antislavery"
229,3,"PLAIN","and","and"
229,4,"PLAIN","Abolition","Abolition"
229,5,"PUNCT","(","("
229,6,"CARDINAL","2","two"
229,7,"PLAIN","vol","volume"
230,0,"PLAIN","It","It"
230,1,"PLAIN","is","is"
230,2,"PLAIN","now","now"
230,3,"PLAIN","headed","headed"
230,4,"PLAIN","by","by"
230,5,"PLAIN","Jonathan","Jonathan"
230,6,"PLAIN","Liebman","Liebman"
230,7,"PUNCT",",",","
230,8,"PLAIN","Marc","Marc"
230,9,"PLAIN","Gurvitz","Gurvitz"
230,10,"PUNCT",",",","
230,11,"PLAIN","and","and"
230,12,"PLAIN","Cynthia","Cynthia"
230,13,"PLAIN","Pett","Pett"
230,14,"PUNCT",".","."
231,0,"PLAIN","Sigmund","Sigmund"
231,1,"PLAIN","Freud","Freud"
231,2,"PUNCT",",",","
231,3,"PUNCT","""",""""
231,4,"PLAIN","The","The"
231,5,"PLAIN","Uncanny","Uncanny"
231,6,"PUNCT","""",""""
231,7,"PLAIN","in","in"
231,8,"PLAIN","Studies","Studies"
231,9,"PLAIN","in","in"
231,10,"PLAIN","Parapsychology","Parapsychology"
231,11,"PLAIN","p","p"
231,12,"PUNCT",".","."
231,13,"CARDINAL","41","forty one"
231,14,"PUNCT",".","."
232,0,"PLAIN","Retrieved","Retrieved"
232,1,"DATE","22 February 2015","the twenty second of february twenty fifteen"
232,2,"PUNCT",".","."
233,0,"PLAIN","Retrieved","Retrieved"
233,1,"DATE","December 3, 2010","december third twenty ten"
233,2,"PUNCT",".","."
234,0,"PLAIN","Retrieved","Retrieved"
234,1,"DATE","19 February 2012","the nineteenth of february twenty twelve"
234,2,"PUNCT",".","."
235,0,"PLAIN","Other","Other"
235,1,"PLAIN","wagons","wagons"
235,2,"PLAIN","hauled","hauled"
235,3,"PLAIN","the","the"
235,4,"PLAIN","ore","ore"
235,5,"PLAIN","from","from"
235,6,"PLAIN","the","the"
235,7,"PLAIN","mine","mine"
235,8,"PLAIN","to","to"
235,9,"PLAIN","the","the"
235,10,"PLAIN","top","top"
235,11,"PLAIN","of","of"
235,12,"PLAIN","the","the"
235,13,"PLAIN","furnace","furnace"
235,14,"PLAIN","on","on"
235,15,"PLAIN","the","the"
235,16,"PLAIN","hillside","hillside"
235,17,"PUNCT",".","."
236,0,"PLAIN","Dugan","Dugan"
236,1,"PUNCT",",",","
236,2,"PLAIN","Tracy","Tracy"
236,3,"PUNCT","(","("
236,4,"DATE","October 26, 2008","october twenty sixth two thousand eight"
236,5,"PUNCT",")",")"
236,6,"PUNCT",".","."
237,0,"PUNCT","""",""""
237,1,"PLAIN","Time","Time"
237,2,"PLAIN","to","to"
237,3,"PLAIN","tune","tune"
237,4,"PLAIN","out","out"
237,5,"PLAIN","the","the"
237,6,"LETTERS","LT","l t"
237,7,"PLAIN","static","static"
237,8,"PUNCT","""",""""
237,9,"PUNCT",".","."
238,0,"PLAIN","The","The"
238,1,"PLAIN","area","area"
238,2,"PLAIN","was","was"
238,3,"PLAIN","explored","explored"
238,4,"PLAIN","by","by"
238,5,"PLAIN","Vasco","Vasco"
238,6,"PLAIN","da","da"
238,7,"PLAIN","Gama","Gama"
238,8,"PLAIN","in","in"
238,9,"DATE","1498","fourteen ninety eight"
238,10,"PLAIN","and","and"
238,11,"PLAIN","colonized","colonized"
238,12,"PLAIN","by","by"
238,13,"PLAIN","Portugal","Portugal"
238,14,"PLAIN","from","from"
238,15,"DATE","1505","fifteen o five"
238,16,"PUNCT",".","."
239,0,"PLAIN","See","See"
239,1,"PUNCT","""",""""
239,2,"PLAIN","BEA","BEA"
239,3,"PUNCT",":",":"
239,4,"LETTERS","CA","c a"
239,5,"CARDINAL","1","one"
239,6,"CARDINAL","-3","minus three"
239,7,"VERBATIM","-","-"
239,8,"PLAIN","Per","Per"
239,9,"PLAIN","capita","capita"
239,10,"PLAIN","personal","personal"
239,11,"PLAIN","income","income"
239,12,"PUNCT","""",""""
239,13,"PUNCT",".","."
240,0,"PLAIN","She","She"
240,1,"PLAIN","was","was"
240,2,"PLAIN","a","a"
240,3,"PLAIN","controversial","controversial"
240,4,"PLAIN","person","person"
240,5,"PUNCT",",",","
240,6,"PLAIN","described","described"
240,7,"PLAIN","as","as"
240,8,"PLAIN","a","a"
240,9,"PLAIN","bold","bold"
240,10,"PLAIN","rider","rider"
240,11,"PLAIN","and","and"
240,12,"PLAIN","an","an"
240,13,"PLAIN","excellent","excellent"
240,14,"PLAIN","shot","shot"
240,15,"PUNCT",".","."
241,0,"PLAIN","Retrieved","Retrieved"
241,1,"DATE","4 February 2012","the fourth of february twenty twelve"
241,2,"PUNCT",".","."
242,0,"PLAIN","Saskatchewan","Saskatchewan"
242,1,"PLAIN","Roughriders","Roughriders"
242,2,"PLAIN","Oral","Oral"
242,3,"PLAIN","Sybblis","Sybblis"
242,4,"LETTERS","OL","o l"
242,5,"PLAIN","Acadia","Acadia"
242,6,"CARDINAL","31","thirty one"
242,7,"PUNCT",".","."
243,0,"PLAIN","The","The"
243,1,"PLAIN","band","band"
243,2,"PLAIN","stayed","stayed"
243,3,"PLAIN","sober","sober"
243,4,"PLAIN","during","during"
243,5,"PLAIN","the","the"
243,6,"PLAIN","recording","recording"
243,7,"PLAIN","sessions","sessions"
243,8,"PUNCT",",",","
243,9,"PLAIN","which","which"
243,10,"PLAIN","lasted","lasted"
243,11,"PLAIN","from","from"
243,12,"TIME","3:00 pm","three p m"
243,13,"PLAIN","until","until"
243,14,"TIME","3:00 am","three a m"
243,15,"PUNCT",".","."
244,0,"PUNCT","""",""""
244,1,"PLAIN","Vietnam","Vietnam"
244,2,"PLAIN","Airlines","Airlines"
244,3,"PLAIN","meets","meets"
244,4,"PLAIN","int'l","international"
244,5,"PLAIN","air","air"
244,6,"PLAIN","safety","safety"
244,7,"PLAIN","standards","standards"
244,8,"PUNCT","""",""""
244,9,"PUNCT",".","."
245,0,"PLAIN","As","As"
245,1,"PLAIN","a","a"
245,2,"PLAIN","trading","trading"
245,3,"PLAIN","town","town"
245,4,"PLAIN","Brilon","Brilon"
245,5,"PLAIN","was","was"
245,6,"PLAIN","also","also"
245,7,"PLAIN","a","a"
245,8,"PLAIN","member","member"
245,9,"PLAIN","of","of"
245,10,"PLAIN","the","the"
245,11,"PLAIN","Hansa","Hansa"
245,12,"PUNCT",".","."
246,0,"PLAIN","Retrieved","Retrieved"
246,1,"DATE","3 February 2012","the third of february twenty twelve"
246,2,"PUNCT",".","."
247,0,"PLAIN","An","An"
247,1,"PLAIN","office","office"
247,2,"PLAIN","was","was"
247,3,"PLAIN","set","set"
247,4,"PLAIN","up","up"
247,5,"PLAIN","in","in"
247,6,"PLAIN","Bombay","Bombay"
247,7,"PLAIN","with","with"
247,8,"PLAIN","an","an"
247,9,"PLAIN","assembly","assembly"
247,10,"PLAIN","plant","plant"
247,11,"PLAIN","constructed","constructed"
247,12,"PLAIN","in","in"
247,13,"PLAIN","Sewree","Sewree"
247,14,"PUNCT",".","."
248,0,"PLAIN","Stories","Stories"
248,1,"PLAIN","from","from"
248,2,"PLAIN","the","the"
248,3,"PLAIN","book","book"
248,4,"PLAIN","have","have"
248,5,"PLAIN","been","been"
248,6,"PLAIN","adapted","adapted"
248,7,"PLAIN","into","into"
248,8,"PLAIN","comic","comic"
248,9,"PLAIN","form","form"
248,10,"PLAIN","on","on"
248,11,"PLAIN","a","a"
248,12,"PLAIN","number","number"
248,13,"PLAIN","of","of"
248,14,"PLAIN","occasions","occasions"
248,15,"PUNCT",".","."
249,0,"LETTERS","CSIPL","c s i p l"
249,1,"PLAIN","currently","currently"
249,2,"PLAIN","sells","sells"
249,3,"PLAIN","three","three"
249,4,"PLAIN","hatchbacks","hatchbacks"
249,5,"PUNCT",",",","
249,6,"PLAIN","three","three"
249,7,"PLAIN","sedans","sedans"
249,8,"PUNCT",",",","
249,9,"PLAIN","one","one"
249,10,"LETTERS","MUV","m u v"
249,11,"PLAIN","and","and"
249,12,"PLAIN","One","One"
249,13,"LETTERS","SUV","s u v"
249,14,"PUNCT",".","."
250,0,"PUNCT","""",""""
250,1,"DATE","2008","two thousand eight"
250,2,"PLAIN","Information","Information"
250,3,"PLAIN","Technology","Technology"
250,4,"PLAIN","Survey","Survey"
250,5,"PLAIN","for","for"
250,6,"PLAIN","the","the"
250,7,"PLAIN","Construction","Construction"
250,8,"PLAIN","Industry","Industry"
250,9,"PLAIN","Seventh","Seventh"
250,10,"PLAIN","Edition","Edition"
250,11,"PUNCT","""",""""
250,12,"PUNCT",",",","
250,13,"PLAIN","Construction","Construction"
250,14,"PLAIN","Financial","Financial"
250,15,"PLAIN","Management","Management"
250,16,"PLAIN","Association","Association"
250,17,"PUNCT",",",","
250,18,"DATE","2008","two thousand eight"
250,19,"PUNCT",".","."
251,0,"PUNCT","""",""""
251,1,"PLAIN","Syria","Syria"
251,2,"PLAIN","refugee","refugee"
251,3,"PLAIN","flood","flood"
251,4,"PLAIN","to","to"
251,5,"PLAIN","Turkey","Turkey"
251,6,"PLAIN","hits","hits"
251,7,"CARDINAL","100,000","one hundred thousand"
251,8,"PUNCT","""",""""
251,9,"PUNCT",",",","
251,10,"PLAIN","The","The"
251,11,"PLAIN","Washington","Washington"
251,12,"PLAIN","Post","Post"
251,13,"PUNCT",",",","
251,14,"DATE","21 September 2014","the twenty first of september twenty fourteen"
251,15,"PUNCT",".","."
252,0,"PLAIN","Palais","Palais"
